1,0,937,2-5-6-4-10-13-12-11-14-15-3-7-8-9-16-19-20-18-17-21-22-26-23-24-25-1-2,1029,50,10,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
0,4,937,2-3-5-4-6-7-8-9-10-14-15-12-13-11-16-19-20-18-17-21-22-26-23-24-25-1-2,943,112,1,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
1,2,937,13-11-10-14-15-12-1-2-3-4-6-5-7-8-9-16-19-20-18-17-21-22-26-23-24-25-13,1001,4,10,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
0,1,937,24-23-26-22-21-17-18-20-19-16-11-13-12-15-14-10-9-8-7-5-4-6-3-2-1-25-24,946,145,1,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
0,0,937,23-26-22-21-17-18-20-19-16-11-13-12-15-14-10-9-8-7-5-6-4-3-2-1-25-24-23,937,156,1,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
1,3,937,23-26-22-21-17-18-20-19-16-7-8-9-10-11-13-12-14-15-3-5-6-4-2-1-25-24-23,978,10,10,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
2,0,937,6-5-7-9-3-15-14-10-11-13-12-21-17-18-20-19-16-8-22-26-23-24-25-1-2-4-6,1132,1,30,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
2,1,937,12-13-11-10-14-15-3-5-4-6-7-8-9-16-20-19-18-17-21-22-26-23-24-25-1-2-12,1016,1,30,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
2,2,937,26-22-21-13-11-12-15-14-10-17-18-20-19-16-9-6-5-4-8-7-3-2-1-25-23-24-26,1132,3,30,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
1,4,937,14-15-3-6-4-5-7-8-9-10-12-13-11-16-19-20-18-17-21-22-26-23-24-25-1-2-14,995,6,10,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
2,4,937,5-6-4-3-15-13-12-11-14-10-9-16-19-20-21-17-18-26-22-25-24-23-1-2-8-7-5,1148,1,30,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
2,3,937,12-13-14-15-11-10-9-7-8-3-4-6-5-2-1-20-19-16-17-18-21-22-26-23-24-25-12,1162,2,30,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
3,0,937,12-13-11-14-15-10-9-7-8-6-5-4-3-2-19-20-18-17-21-22-26-23-24-25-1-16-12,1183,1,50,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
3,1,937,9-14-10-11-13-12-21-18-17-20-19-16-4-5-6-8-7-3-15-2-1-25-23-24-22-26-9,1266,1,50,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
3,2,937,23-22-21-17-18-19-20-16-8-7-5-4-6-3-15-14-11-13-12-10-9-2-1-26-25-24-23,1148,1,50,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
3,3,937,18-19-20-9-10-11-13-12-15-14-3-2-4-6-5-7-8-17-16-21-22-26-23-24-25-1-18,1208,1,50,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
3,4,937,15-5-6-4-7-8-10-9-11-12-13-3-2-14-16-20-19-18-17-21-22-26-23-24-25-1-15,1139,1,50,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
4,0,937,25-24-23-26-22-21-17-18-19-20-16-8-7-14-15-11-12-13-3-9-10-4-5-6-2-1-25,1105,1,70,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
1,1,937,2-3-14-15-12-13-11-10-9-8-7-16-19-20-18-17-21-22-26-23-24-25-1-4-5-6-2,1025,67,10,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
4,1,937,3-5-4-6-7-8-16-19-20-18-17-21-22-26-24-23-25-12-11-13-14-10-9-15-1-2-3,1031,1,70,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
4,2,937,16-19-20-18-17-21-11-13-14-15-12-10-9-8-7-4-5-6-3-2-1-25-23-24-22-26-16,1093,1,70,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
4,3,937,20-19-8-7-5-6-4-10-11-13-12-14-15-3-2-9-16-17-18-21-22-26-23-24-25-1-20,1210,1,70,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
4,4,937,10-13-12-11-15-14-3-4-5-6-9-7-8-16-19-20-17-18-21-22-26-23-24-25-1-2-10,1066,1,70,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
0,3,937,26-22-21-17-18-20-19-16-11-13-12-15-14-10-9-8-7-6-5-4-3-2-1-25-24-23-26,941,133,1,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
0,2,937,4-6-5-7-8-9-10-14-15-12-13-11-16-19-20-18-17-21-22-26-23-24-25-1-2-3-4,937,149,1,0.03846153989434242,0.001479289960116148,0.9615384340286255,1.0,4.0
